598,175
599,167
600,158
601,150
602,143
603,137
604,135
605,129
606,125
607,116
608,108
609,99
610,93
611,87
612,85
613,83
614,78
615,73
616,69
617,65
618,60
619,57
620,55
621,48
622,46
623,43
624,40
625,39
626,37
627,34
628,34
629,30
630,26
631,24
632,23
633,22
634,22
635,20
636,18
637,15
638,14
639,11
640,10
641,9
642,9
643,8
644,8
645,8
646,7
647,7
648,6
649,6
650,6
651,6
652,5
653,5
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,1
663,1
664,1
665,1
666,1
667,1
668,1
669,1
670,1
671,1
672,1
673,1
674,1
675,1
676,1
677,1
678,1
679,1
680,1
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
